PL_Code,Description,Business_Unit,Criticality_Class,Forecast_Method,Forecast_Annual,Forecast_Monthly,Lead_Time_Days,Demand_During_LT,Safety_Stock,ROP,Current_Stock,Reorder_Gap,Stock_Status
543500010409,Ladder with platform and shoes to suit CLS pole 4.6 mtrs,MAS,Critical,TSB,26.59,2.216,117.0,8.52,43.17,51.69,0.0,51.69,Critical Shortage
567913080108,"110V DC/230V AC,  2 KVA Inverter  with Transformer module suitable for Amararaja IPS  with all fitt....",MAS,Critical,TSB,31.73,2.644,375.5,32.62,18.21,50.83,0.0,50.83,Critical Shortage
539821091215,Thermoshrink Jointing Kit for Underground PIJF Cable (TSF-2) As Per RDSO Specn No.RDSO/SPN/TC/57/ 20....,MAS,Non-Critical,SBA,74.28,6.19,201.0,40.88,9.63,50.51,0.0,50.51,Critical Shortage
539836000038,Retro Reflective P Marker,MAS,Non-Critical,SBA,116.77,9.731,124.0,39.64,10.21,49.85,15.0,34.85,Critical Shortage
539850100016,EXIDE 12 Volt Volt Lead Acid Battery,MAS,Non-Critical,TSB,36.86,3.072,73.0,7.37,40.74,48.11,0.0,48.11,Critical Shortage
539810200036,FIT & FORGET LEAD WIRE 3 MTR 4 MM DIA,MAS,Non-Critical,TSB,1147.46,95.622,2.0,6.28,41.48,47.76,0.0,47.76,Critical Shortage
77093306,PAINT ALUMINIUM FOR GENERAL PURPOSE IN DUAL CONTAINER TO IS:2339/1963 (reaffirmed 2009) Amdt. No.4 o....,MAS,Non-Critical,TSB,24.21,2.018,215.0,14.25,32.72,46.97,0.0,46.97,Critical Shortage
539898480056,Multi Section Digital Axle Counter (MSDAC) Complete system as per RDSO/SPN/1 76/2013 VER 3 or latest....,MAS,Critical,SBA,57.77,4.814,84.5,13.36,32.6,45.96,0.0,45.96,Critical Shortage
564200100052,Galvenised CLS Ladder with Platform 4.6Mtrs,MAS,Critical,TSB,98.6,8.217,82.0,22.14,23.67,45.81,4.0,41.81,Critical Shortage
56452032,RELAY QN1 12F/4B PLUG IN TYPE,MAS,Critical,SBA,342.62,28.552,28.5,26.73,18.46,45.19,0.0,45.19,Critical Shortage
569001370086,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F7 ALSTOM MAKE",MAS,Critical,SBA,34.2,2.85,450.0,42.14,2.83,44.97,0.0,44.97,Critical Shortage
569001340069,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F9 ALSTOM MAKE",MAS,Critical,SBA,34.2,2.85,450.0,42.14,2.83,44.97,0.0,44.97,Critical Shortage
569001340057,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F8 ALSTOM MAKE",MAS,Critical,SBA,34.2,2.85,450.0,42.14,2.83,44.97,0.0,44.97,Critical Shortage
569001340082,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F11 ALSTOM MAKE",MAS,Critical,SBA,34.2,2.85,450.0,42.14,2.83,44.97,0.0,44.97,Critical Shortage
569001340094,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F12 ALSTOM MAKE",MAS,Critical,SBA,34.2,2.85,450.0,42.14,2.83,44.97,0.0,44.97,Critical Shortage
569001340070,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F10 ALSTOM MAKE",MAS,Critical,SBA,34.2,2.85,450.0,42.14,2.83,44.97,0.0,44.97,Critical Shortage
502355770020,Supply and installation of Signal post telephone with facility of paging and talk-back including voi....,MAS,Non-Critical,TSB,76.45,6.371,126.0,26.37,18.42,44.79,42.0,2.79,Shortage
430200028538,True RMS Multimeter,MAS,Non-Critical,TSB,57.98,4.832,183.0,29.05,15.74,44.79,2.0,42.79,Critical Shortage
565000077264,Stop Board for Emergency Sliding Boom (FRP),MAS,Non-Critical,SBA,161.93,13.494,75.0,33.25,11.0,44.25,0.0,44.25,Critical Shortage
539802616569,19 inch 12U Rack,MAS,Non-Critical,SBA,22.8,1.9,668.0,41.7,2.43,44.13,0.0,44.13,Critical Shortage
539802900879,Fuse Auto changeover system (FACS Main System) as per RDSO/SPN/209/2012 Ver 1.0 or latest type capab....,MAS,Non-Critical,SBA,22.8,1.9,641.0,40.01,2.31,42.32,0.0,42.32,Critical Shortage
563045831351,GALVANIZED GROUND CONNECTION OF 220MM STROKE IRS POINT MACHINE PTJ MAKE,MAS,Critical,TSB,14.02,1.168,317.0,12.17,30.14,42.31,0.0,42.31,Critical Shortage
567921890045,Point Test Gauge 1.6/5mm WS/PTJ Make,MAS,Non-Critical,SBA,39.9,3.325,258.0,28.18,13.38,41.56,2.0,39.56,Critical Shortage
569003550031,FIRE ALARM PROBE TYPE BI-METALIC FIXED TEMPERATURE HEAT DETECTOR AS PER RDSO/SPN/217/2018 VER 2.0,MAS,Critical,TSB,4.76,0.397,668.0,8.71,32.29,41.0,3.0,38.0,Critical Shortage
539800456678,Back Plane Module for Siemens make MSDAC as per RDSO specn. no. RDSO/SPN/176/2013 VER.3 or latest,MAS,Critical,SBA,68.4,5.7,183.0,34.27,6.25,40.52,4.0,36.52,Critical Shortage
570109490386,Supply and installation of embedded PC with Dualmonitors - one of size 21.5 for SM to enter/acceptev....,MAS,Non-Critical,TSB,24.13,2.011,182.0,12.02,27.06,39.08,0.0,39.08,Critical Shortage
564200100064,Galvenised CLS Ladder with Platform 3.6Mtrs,MAS,Critical,TSB,69.71,5.809,84.0,16.03,23.01,39.04,14.0,25.04,Critical Shortage
544100020642,Colour Light Signal Post 3.6 mts Length,MAS,Critical,SBA,61.7,5.142,124.0,20.95,17.45,38.4,0.0,38.4,Critical Shortage
564680270025,A MARKER LED,MAS,Critical,TSB,34.93,2.911,94.5,9.04,29.02,38.06,54.0,-15.94,Healthy
567904397905,"KNOB RED , YELLOW, BLACK, WHITE AND BLUE",MAS,Non-Critical,TSB,69.7,5.808,29.0,5.53,32.51,38.04,53.0,-14.96,Healthy
565094341898,MS Box for LC Gate Switch,MAS,Non-Critical,SBA,513.0,42.75,22.0,30.9,6.7,37.6,0.0,37.6,Critical Shortage
539800218688,"Sealed maintenance free VRLA battery set of 60 cells, 2V/200 Ah capacity each (Stackable) in combina....",MAS,Critical,SBA,34.27,2.856,288.0,27.02,10.51,37.53,0.0,37.53,Critical Shortage
528100010103,"MPP Film AC Capacitor of 48 Micro farad, 600VAC, 50Hz, +/- 5% Tolerance",MAS,Non-Critical,SBA,82.11,6.843,91.0,20.46,16.89,37.35,40.0,-2.65,Healthy
549006530948,SURGE PROTECTION DEVICE AS PER RDSO SPEC. No.RDSO/SPN/165/2012(Ver.3) or LATEST CONSIST OF STAGE 1(C....,MAS,Critical,TSB,7.13,0.594,668.0,13.04,24.26,37.3,59.0,-21.7,Healthy
543500010513,Ladder with platform and shoes to suit CLS pole 3.6 mtrs,MAS,Critical,SBA,59.56,4.963,124.0,20.22,16.5,36.72,0.0,36.72,Critical Shortage
560800820064,SMPS based IPS system upto 6 lines in RE area with 300Ah VRLA battery bank to RDSO specification RDS....,MAS,Critical,SBA,61.59,5.133,158.0,26.64,9.73,36.37,0.0,36.37,Critical Shortage
569016620028,END Plates for Modular Terminal Block,MAS,Non-Critical,SBA,21.89,1.824,271.0,16.24,19.97,36.21,109.0,-72.79,Excess
539805880545,Fastener Cover for Switch Extension Bracket LH & RH with M20 X 100 Blot with Castle Nut,MAS,Non-Critical,SBA,1224.36,102.03,5.0,16.76,19.41,36.17,0.0,36.17,Critical Shortage
539896550020,DC-DC convertor Module 24-32V 10AMPS,MAS,Critical,SBA,19.26,1.605,468.0,24.68,10.96,35.64,0.0,35.64,Critical Shortage
501300041401,"OFC patch cord 7 mtrs length (SC-LC,single mode, duplex)",MAS,Non-Critical,SBA,114.0,9.5,103.0,32.15,3.32,35.47,0.0,35.47,Critical Shortage
542620470036,Galvenised Colour Light Signal Pole 140mm dia 4.6mtrs,MAS,Critical,TSB,77.14,6.428,84.0,17.74,17.51,35.25,6.0,29.25,Critical Shortage
56502576,"FUSE NON DETERIORATING TYPE TO RDSO SPECN NO.IRS-S.78/92 CARTRIDGE TYPE WITH CYLINDER CAP 2 X 9/16"" ....",MAS,Critical,TSB,547.77,45.648,1.0,1.5,32.88,34.38,166.0,-131.62,Excess
542223081167,"Lifting Barrier Gate 9.76Mtrs length Complete set (Consisting of Pedestal Assembly, Meeting Post Ass....",MAS,Critical,TSB,23.45,1.954,245.0,15.73,18.56,34.29,0.0,34.29,Critical Shortage
569003570030,FIRE ALARM UV/IR FLAME DETECTOR AS PER RDSO/SPN/217/2018/Ver - 2,MAS,Critical,TSB,4.16,0.347,573.0,6.53,27.58,34.11,8.0,26.11,Critical Shortage
545401070037,FIT & FORGET LEAD WIRE 2 MTRS 4MM DIA,MAS,Non-Critical,TSB,933.02,77.752,1.0,2.55,31.48,34.03,0.0,34.03,Critical Shortage
570131650305,"Intel Core I5 All in One PC with 23.8 Inch Display, Windows 11 Professional, DDR4 8GB RAM, 512 SSD, ....",MAS,Non-Critical,SBA,38.27,3.189,293.0,30.7,3.23,33.93,0.0,33.93,Critical Shortage
560604970097,DIGITAL INSULATION TESTER,MAS,Non-Critical,SBA,51.33,4.277,190.5,26.77,6.81,33.58,16.0,17.58,Critical Shortage
565094315966,END Clamp for Modular Terminal Block,MAS,Non-Critical,SBA,25.61,2.134,184.0,12.9,20.58,33.48,79.0,-45.52,Excess
565094804450,"Modem for connecting Remote Terminal Unit of 8 Digital and 8 Analog voltages , through Quad cable wi....",MAS,Non-Critical,SBA,28.5,2.375,375.5,29.3,3.44,32.74,115.0,-82.26,Excess
565094804448,Remote Terminal Unit to monitor of 8 Digital and 8 Analog voltages (As per the specification enclose....,MAS,Non-Critical,SBA,28.5,2.375,375.5,29.3,3.44,32.74,115.0,-82.26,Excess
565094826808,Steel Ratchet Type Torque Wrench make Stanley,MAS,Non-Critical,SBA,80.56,6.713,120.0,26.47,5.85,32.32,0.0,32.32,Critical Shortage
539836000040,Retro Reflective G Marker,MAS,Non-Critical,TSB,45.88,3.823,124.0,15.58,16.68,32.26,5.0,27.26,Critical Shortage
560604296362,Earth Leakage Detector (8 channel) as per RDSO specification no. RDSO/SPN/256/2002 or latest,MAS,Critical,TSB,15.92,1.327,98.0,4.27,26.99,31.26,32.0,-0.74,Healthy
569024350020,Shorting Link Insulated Grey in Color,MAS,Non-Critical,SBA,19.09,1.591,178.0,9.3,21.17,30.47,90.0,-59.53,Excess
565094804382,Dual card Internal voice modems for RTUs  as per RDSO specification no. IRS-S-99/2006 Amd-3 or lates....,MAS,Critical,TSB,32.51,2.709,70.0,6.23,24.24,30.47,0.0,30.47,Critical Shortage
539892130229,Tool Kit for installation and Maintenance of MSDAC as per OEM requirement comprising of   2) True RM....,MAS,Non-Critical,SBA,22.8,1.9,461.0,28.78,1.68,30.46,0.0,30.46,Critical Shortage
56507069,LAMPS 110 V - 25 Watts 2 PIN TYPE BC TO IS.418/1963 (POSITION LIGHT SIGNAL) (Dimensions of Lamps : O....,MAS,Critical,SBA,41.86,3.488,83.0,9.51,20.75,30.26,531.0,-500.74,Excess
56986130,RELAY STYLE QBAT (2F-2B) AC TRACK,MAS,Critical,TSB,67.8,5.65,36.0,6.68,23.13,29.81,0.0,29.81,Critical Shortage
567913080042,24 - 40 V/10A DC - DC Converter suitable for M/s Amara raja make IPS as per RDSO Spec. no. RDSO/SPN....,MAS,Critical,SBA,31.98,2.665,219.0,19.17,10.39,29.56,0.0,29.56,Critical Shortage
560402912220,MSDAC spares of FRAUSCHER make Over voltage protection board BS1004 (Version-GS01 Part no.18571) as ....,MAS,Critical,TSB,20.65,1.721,325.0,18.37,11.1,29.47,132.0,-102.53,Excess
560611710036,LED 3mm with Assembly for Panel,MAS,Non-Critical,SBA,2280.0,190.0,2.0,12.48,16.8,29.28,0.0,29.28,Critical Shortage
542620470127,Galvanized Colour Light Signal Pole 140mm dia 3.6mtrs,MAS,Critical,TSB,25.17,2.098,201.0,13.85,15.39,29.24,11.0,18.24,Critical Shortage
560400026514,SIEMENS Electronic Interlocking Card VROM50 Vital Relay output Module 50V,MAS,Critical,SBA,15.68,1.307,474.0,20.35,8.76,29.11,0.0,29.11,Critical Shortage
569018900028,SIEMENS Electronic Interlocking Card VROM Protection Filter Module (VROM PFM),MAS,Critical,SBA,15.68,1.307,474.0,20.35,8.76,29.11,0.0,29.11,Critical Shortage
560603257841,SIEMENS Electronic Interlocking Card VPIM50 Vital parallel input Module 50V,MAS,Critical,SBA,15.68,1.307,474.0,20.35,8.76,29.11,0.0,29.11,Critical Shortage
569018890023,SIEMENS Electronic Interlocking Card VPIM Protection Filter Module (VPIM PFM),MAS,Critical,SBA,15.68,1.307,474.0,20.35,8.76,29.11,0.0,29.11,Critical Shortage
539809943549,Battery cable 16 Sq.mm Red Cable: 10Mtrs Length Cable with Lugs on both sides and 16 Sq.mm Black Cab....,MAS,Non-Critical,SBA,81.35,6.779,105.0,23.39,5.46,28.85,0.0,28.85,Critical Shortage
539829480038,Supply of Receiver Coil (Rx Coil) 21/25 KHz suitable for MSDAC of GG Tronics make as per RDSO Spec. ....,MAS,Critical,TSB,78.18,6.515,79.0,16.91,11.85,28.76,0.0,28.76,Critical Shortage
539829480026,Supply of Transmitter Coil (Tx Coil) 21/25 KHz suitable for MSDAC of GG Tronics make.,MAS,Critical,TSB,78.18,6.515,79.0,16.91,11.85,28.76,0.0,28.76,Critical Shortage
565000077252,Galvanized stop board for ES Boom & EOLB Gate(with clamp),MAS,Non-Critical,SBA,131.72,10.977,50.0,18.03,10.37,28.4,0.0,28.4,Critical Shortage
567900698170,Microlok - II Vital Input PCB 24V DC Ansaldo Make,MAS,Critical,SBA,45.6,3.8,193.0,24.1,4.28,28.38,2.0,26.38,Critical Shortage
560612520681,Key Lock Checking Relay (KLCR) with one number K-50 Neutral Relay to work on 24V DC non AC immunized....,MAS,Critical,SBA,41.63,3.469,102.5,11.68,16.17,27.85,7.0,20.85,Critical Shortage
539810200190,FIT & FORGET BOND WIRE 3 MTRS 4MM DIA,MAS,Non-Critical,TSB,259.45,21.621,3.0,2.13,25.59,27.72,0.0,27.72,Critical Shortage
549007661170,A TYPE FOUNDATION,MAS,Non-Critical,SBA,9.43,0.786,668.0,17.25,9.83,27.08,244.0,-216.92,Excess
563000011899,FIRE ALARM ASPIRATING (AIR SAMPLING )TYPE SMOKE DETECTOR AS PER RDSO/SPN/217/2018/Ver - 2,MAS,Critical,TSB,9.88,0.823,367.0,9.93,16.73,26.66,0.0,26.66,Critical Shortage
539836631014,Metravi 4 digit Backlit LCD Hand Held True Rms Clamp Meter,MAS,Non-Critical,TSB,16.27,1.356,39.0,1.74,24.88,26.62,0.0,26.62,Critical Shortage
79333485,"DUSTERS  COTTON KHADI  61 cms  x 61cms  SPECN: DUSTERS CLOTH COTTON KHADI BLEACHED  TO IS.3777/1994,....",MAS,Non-Critical,SBA,28.61,2.384,245.0,19.19,6.94,26.13,0.0,26.13,Critical Shortage
520504660025,SMALL SIZED VALVE REGULATED LEAD ACID (VRLA) BATTERY (SMF) 12V-84AH CAPACITY CONFIRMING TO JISC: 870....,MAS,Critical,TSB,4.13,0.344,72.0,0.81,25.24,26.05,0.0,26.05,Critical Shortage
79338677,HONEY COMB TOWELS WHITE BLEACHED IS.854/91 VARIETY NO 3 OR IS.859/79 VARIETY NO 2 IN SIZE 152 X 81 C....,MAS,Non-Critical,SBA,34.2,2.85,263.5,24.67,1.29,25.96,0.0,25.96,Critical Shortage
539813960030,GRS APPARATUS CASE-RTU Type,MAS,Critical,SBA,19.21,1.601,322.5,16.96,8.97,25.93,6.0,19.93,Critical Shortage
539812480048,"TX-RX Module for Digicode DTC 24 AFTC Module, Frequency F6 Alstom Make.",MAS,Critical,SBA,17.54,1.462,482.0,23.15,2.73,25.88,0.0,25.88,Critical Shortage
567913080110,"110V DC/230V AC,  2 KVA Inverter  with Transformer module suitable for Statcon IPS  with all fittin....",MAS,Non-Critical,SBA,22.31,1.859,368.0,22.48,3.19,25.67,1.0,24.67,Critical Shortage
560402912270,Supply of MSDAC spares of FRAUSCHER make Track side connection (Version-TLJB-01 Part no.PC 0101) as ....,MAS,Critical,SBA,20.27,1.689,326.0,18.09,7.02,25.11,122.0,-96.89,Excess
570100356570,Canon Mk-5000 Cable ID Printer along with standard accessories soft carry case black ink Ribbon (4....,MAS,Non-Critical,SBA,54.85,4.571,135.0,20.27,4.77,25.04,0.0,25.04,Critical Shortage
539816761032,PVC Insulated Unsheathed Single Core Multi-strand Cable Copper conductor of size 7/1.4mm as per IRS:....,MAS,Critical,TSB,5.78,0.482,224.5,3.55,21.45,25.0,0.0,25.0,Critical Shortage
430200021910,Digital Multimeter make Rishabh Model 14S,MAS,Non-Critical,SBA,12.44,1.037,668.0,22.75,2.16,24.91,0.0,24.91,Critical Shortage
565094828647,Special Spanner for maintenance of Electrical Point Machine Ground Connection,MAS,Non-Critical,TSB,8.56,0.713,160.5,3.76,20.65,24.41,0.0,24.41,Critical Shortage
567913080091,"230/110V 1KVA Transformer suitable for Amara Raja make IPS as per RDSO/SPN/165/2012, Version 3.0.",MAS,Critical,SBA,27.76,2.313,229.5,17.44,6.8,24.24,10.0,14.24,Critical Shortage
565094804436,"Power supply system involving SMPS charger working on 110v AC, of reputed make and 12V SMF cells wit....",MAS,Non-Critical,TSB,32.51,2.709,83.0,7.39,16.84,24.23,0.0,24.23,Critical Shortage
539814382170,Commercial Grade Operator VDU of Size 55 inch- Full HD,MAS,Non-Critical,SBA,46.95,3.913,147.0,18.9,4.7,23.6,0.0,23.6,Critical Shortage
560403820205,10% of essential spares for the indoor and outdoor equipments of MSDAC G G Tronics make,MAS,Critical,SBA,11.4,0.95,668.0,20.85,2.57,23.42,0.0,23.42,Critical Shortage
560604104140,TRANSFORMER RECTIFIER 110VAC/24VDC/5 AMPS,MAS,Critical,TSB,12.97,1.081,117.5,4.17,18.83,23.0,12.0,11.0,Shortage
539821090016,Thermo Shrink Cable Joint Kit for Quad Cable,MAS,Critical,TSB,7.53,0.628,227.0,4.68,17.66,22.34,3.0,19.34,Critical Shortage
565094804370,Remote Terminal Unit(RTU) of 64 Digital & 16 Analog (Voltages) capacity as per RDSO specification no....,MAS,Critical,TSB,22.15,1.846,70.0,4.25,18.04,22.29,0.0,22.29,Critical Shortage
539811190026,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE B""FREQUENCY RDSO SPECN....",MAS,Critical,SBA,29.02,2.418,249.0,19.78,2.05,21.83,0.0,21.83,Critical Shortage
570150950426,"Intel Core I3 All in One PC with 23.8 Inch Display, Windows 11 Professional, DDR4 8GB RAM, 512 SSD, ....",MAS,Non-Critical,SBA,57.0,4.75,126.0,19.66,2.15,21.81,0.0,21.81,Critical Shortage
431002240078,Ultrasonic thickness Gauge with LCD Digital display along with all accessories,MAS,Non-Critical,SBA,11.4,0.95,646.0,20.16,1.23,21.39,0.0,21.39,Critical Shortage
79010866,"DUNGRY CLOTH COTTON KHADI BLEACHED TO IS: 3778-1993,AMENDMENT-1 IN A PIECE LENGTH OF 10 TO 20 METERS....",MAS,Non-Critical,SBA,28.5,2.375,245.0,19.12,2.06,21.18,5.0,16.18,Critical Shortage
564680670957,Colour Light Signal Unit 2 Aspect,MAS,Critical,TSB,13.07,1.089,107.5,3.85,17.19,21.04,28.0,-6.96,Healthy
560402912281,Supply of MSDAC spares of FRAUSCHER make Reset box (Version-RST BOX V01 Part no.PC0301 as per RDSO s....,MAS,Critical,SBA,16.47,1.372,326.0,14.7,6.01,20.71,105.0,-84.29,Excess
539847770031,SC TYPE Rack/Wall mountable 24F Fibre management system (FMS) confirming to RDSO/SPN/TC/37/2020 Revi....,MAS,Non-Critical,TSB,5.21,0.434,385.5,5.5,14.65,20.15,0.0,20.15,Critical Shortage
555400960023,Colour light signal unit Three Aspect (FRP),MAS,Non-Critical,SBA,57.0,4.75,99.0,15.45,4.67,20.12,0.0,20.12,Critical Shortage
539805721194,Junction Type Route Indicator Unit 2 Way (FRP),MAS,Non-Critical,SBA,57.0,4.75,99.0,15.45,4.67,20.12,0.0,20.12,Critical Shortage
539805736252,Junction Type Route Indicator Unit 3 Way (FRP),MAS,Non-Critical,SBA,57.0,4.75,99.0,15.45,4.67,20.12,0.0,20.12,Critical Shortage
560603663314,Colour Light Signal Unit 3 ASPECT,MAS,Critical,TSB,9.3,0.775,118.5,3.02,16.47,19.49,12.0,7.49,Shortage
567919640033,Alteration in existing El at Mundiyappakkam (MYP) station (M/S Hitachi make) Schedule included 1. ML....,MAS,Critical,SBA,11.4,0.95,543.0,16.95,2.46,19.41,0.0,19.41,Critical Shortage
560404050330,FRAUSCHER make MSDAC Rail Claw for 60Kg rail SK 140-011-19813,MAS,Critical,SBA,7.6,0.633,604.0,12.57,6.55,19.12,130.0,-110.88,Excess
539834880035,"Alstom S"" Bond 28 Mtrs Long",MAS,Critical,TSB,2.58,0.215,618.0,4.37,14.71,19.08,17.0,2.08,Shortage
539836631099,Digital AC/DC clamp meter capable of measuring low currents in mA range as well as high current upto....,MAS,Non-Critical,SBA,14.49,1.208,353.0,14.0,4.49,18.49,3.0,15.49,Critical Shortage
508503310060,Metravi Hand Held Digital Multimeter,MAS,Non-Critical,SBA,34.2,2.85,182.0,17.04,1.25,18.29,0.0,18.29,Critical Shortage
539882000027,Silane siloxine Alithatic Urethane resin Blend solvent Based high technology Membrane Radiant Heat r....,MAS,Non-Critical,TSB,6.36,0.53,92.0,1.6,16.69,18.29,0.0,18.29,Critical Shortage
569001370037,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F7-F11 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,MAS,Critical,SBA,14.25,1.188,361.0,14.08,4.09,18.17,0.0,18.17,Critical Shortage
569001370025,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F7-F9 WITH OUT FRP BOX AS PER RDSO/SPN/146/20....,MAS,Critical,SBA,14.25,1.188,361.0,14.08,4.09,18.17,0.0,18.17,Critical Shortage
560603663326,Colour Light Signal Unit 3 ASPECT Aluminium,MAS,Critical,TSB,12.88,1.073,221.5,7.81,10.3,18.11,5.0,13.11,Critical Shortage
542223081118,"Lifting Barrier Gate 8.5 Mtrs (Consisting of Pedestal Assembly, Meeting Post Assembly and Boom Assem....",MAS,Critical,SBA,7.94,0.662,618.0,13.43,4.51,17.94,0.0,17.94,Critical Shortage
569001230021,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT STYLE (Style T1 21) BOMBARDIER MAKE B""FREQUENCY, RDSO SPEC....",MAS,Critical,SBA,21.77,1.814,262.0,15.62,1.97,17.59,0.0,17.59,Critical Shortage
539813960169,GRS Apparatus Case with Heat Resistant Paint,MAS,Critical,SBA,11.92,0.993,331.0,10.8,6.77,17.57,1.0,16.57,Critical Shortage
80090722,MINERAL JELLY FOR PROTECTING IRON & STEEL ARTICLES FROM RUST TO DGS&D SPECN. G/0-101/86.,MAS,Non-Critical,SBA,228.0,19.0,21.0,13.11,4.45,17.56,0.0,17.56,Critical Shortage
83904827,TAG COTTON WHITE 60 CM LONG IN BUNDLES OF 100 EACH (SHOE LACE PATTERN ).,MAS,Non-Critical,SBA,19.0,1.583,285.0,14.83,2.45,17.28,0.0,17.28,Critical Shortage
563045833177,Galvanized Ground Connection for 220mm Point machine with Clamp Point Lockbar Assembly 1 in 8.5,MAS,Non-Critical,SBA,13.47,1.123,303.0,11.17,5.66,16.83,1.0,15.83,Critical Shortage
539800218676,"Sealed maintenance free VRLA battery set of 60 cells, 2V/300 Ah capacity each  (Stackable) in combin....",MAS,Critical,SBA,15.0,1.25,288.0,11.83,4.99,16.82,0.0,16.82,Critical Shortage
542120120050,Adjustable Straight Crank as per RDSO Drg. No. S 3417/M,MAS,Critical,SBA,5.7,0.475,377.0,5.88,10.94,16.82,0.0,16.82,Critical Shortage
567900808716,INDICATIVE TYPE SURGE PROTECTION DEVICE CLASS-D FOR 24V DC,MAS,Critical,SBA,29.65,2.471,68.0,5.52,11.21,16.73,193.0,-176.27,Excess
561300652311,FPD 25 KHZ (Part no. H001M102R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2....,MAS,Critical,SBA,45.12,3.76,66.0,8.15,8.56,16.71,10.0,6.71,Shortage
522004290085,FCOM(Part No. H001M115RI) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ve....,MAS,Critical,SBA,45.12,3.76,66.0,8.15,8.56,16.71,10.0,6.71,Shortage
561300652293,FCPU(H001M112R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver 3 or lat....,MAS,Critical,SBA,45.12,3.76,66.0,8.15,8.56,16.71,7.0,9.71,Critical Shortage
561300652281,FPD 21 KHZ (Part no. H001M101R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/....,MAS,Critical,SBA,45.12,3.76,66.0,8.15,8.56,16.71,10.0,6.71,Shortage
81050264,DETERGENT BAR 250 GMS TO BRAND  RIN/HENKO/TIDE  AS IN ORIGINAL PACKING,MAS,Non-Critical,SBA,66.23,5.519,60.0,10.88,5.69,16.57,0.0,16.57,Critical Shortage
560403610077,PD1 (21KHz) card for GG Tronic make HASSDAC as per RDSO specification No. RDSO/SPN/177/2012 with ver....,MAS,Critical,SBA,29.94,2.495,143.0,11.72,4.7,16.42,2.0,14.42,Critical Shortage
560403610089,PD2 (25KHz) card for GG Tronic make HASSDAC as per RDSO specification No.RDSO/SPN/177/2012 with vers....,MAS,Critical,SBA,29.94,2.495,143.0,11.72,4.7,16.42,2.0,14.42,Critical Shortage
539898330307,OFC Joint closure conforming to TEC Spec.for Optic Fibre Cable (24 Fibres),MAS,Non-Critical,SBA,32.91,2.742,102.5,9.24,7.06,16.3,14.0,2.3,Shortage
560800150253,Colour Light Signal Unit 4 ASPECT,MAS,Critical,TSB,21.22,1.768,99.0,5.75,10.49,16.24,10.0,6.24,Shortage
539834880047,"Alstom S"" Bond 29.1 Mtrs Long",MAS,Critical,TSB,2.45,0.204,618.0,4.15,12.03,16.18,0.0,16.18,Critical Shortage
562200010107,"Supply of Ground type shunt signal - complete with surface base, signal pole, hood etc., with necess....",MAS,Critical,TSB,30.24,2.52,88.0,7.29,8.62,15.91,2.0,13.91,Critical Shortage
569001220027,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT (Style T1 21) BOMBARDIER MAKE A""FREQUENCY-RDSO SPECNO. RDS....",MAS,Critical,SBA,19.71,1.643,262.0,14.14,1.73,15.87,0.0,15.87,Critical Shortage
565094395007,FRP Type Track Lead Junction Box.,MAS,Critical,Croston,458.4,38.2,1.0,1.26,14.59,15.85,0.0,15.85,Critical Shortage
567908486994,DC DC CONVERTER ( 24-40V)/ 10Amp Statcon make,MAS,Critical,TSB,3.36,0.28,169.5,1.56,13.7,15.26,0.0,15.26,Critical Shortage
560604186131,Electrical Operating Panel for Lifting barrier Gate(Without Relay) PTJ Make,MAS,Non-Critical,SBA,21.04,1.753,191.0,11.0,4.15,15.15,0.0,15.15,Critical Shortage
560402912335,FSDT 6 (Altpro make),MAS,Critical,SBA,22.8,1.9,209.0,13.05,1.93,14.98,0.0,14.98,Critical Shortage
560402912347,FSDT 12 (Altpro make),MAS,Critical,SBA,22.8,1.9,209.0,13.05,1.93,14.98,0.0,14.98,Critical Shortage
539830920075,Siemens make AFTC Tuning unit D 10 - B 23 for F7 Frequency as per RDSO specification no. RDSO/SPN/14....,MAS,Critical,SBA,14.95,1.246,296.0,12.12,2.71,14.83,0.0,14.83,Critical Shortage
